Area Code;Area Code (M49);Area;Item Code;Item Code (CPC);Item;Element Code;Element;Unit;Y2000;Y2001;Y2002;Y2003;Y2004;Y2005;Y2006;Y2007;Y2008;Y2009;Y2010;Y2011;Y2012;Y2013;Y2014;Y2015;Y2016;Y2017;Y2018;Y2019;Y2020;Y2021;Y2022;Y2023;Y2024
28;'104;Myanmar;237;'2161;Soya bean oil;5610;Import quantity;t;1100.000000;900.000000;1000.000000;1000.000000;1000.000000;1000.000000;1000.000000;1000.000000;1300.000000;1300.000000;1500.000000;2300.000000;4100.000000;4500.000000;2891.700000;3015.030000;401.660000;2348.120000;474.890000;781.670000;1302.160000;1053.380000;167.640000;886.280000;679.260000
28;'104;Myanmar;237;'2161;Soya bean oil;5622;Import value;1000 USD;750.000000;520.000000;680.000000;680.000000;700.000000;720.000000;730.000000;750.000000;1000.000000;1050.000000;1200.000000;1800.000000;3300.000000;4000.000000;2335.000000;2016.000000;393.000000;2634.000000;563.000000;730.000000;1232.000000;1479.000000;273.000000;1361.000000;988.000000
28;'104;Myanmar;237;'2161;Soya bean oil;5910;Export quantity;t;;;;;;;;;;;;;;;;;;0.050000;;;;;;;
28;'104;Myanmar;237;'2161;Soya bean oil;5922;Export value;1000 USD;;;;;;;;;;;;;;;;;;0.000000;;;;;;;
28;'104;Myanmar;236;'0141;Soya beans;5610;Import quantity;t;;;;;;;;;;;;;;;280.970000;897.430000;388.560000;14440.010000;10063.970000;15520.200000;21602.450000;16419.750000;12469.000000;10327.560000;4177.820000
28;'104;Myanmar;236;'0141;Soya beans;5622;Import value;1000 USD;;;;;;;;;;;;;;;228.000000;559.000000;188.000000;5769.000000;4748.000000;6534.000000;9327.000000;9810.000000;5984.000000;7675.000000;3022.000000
28;'104;Myanmar;236;'0141;Soya beans;5910;Export quantity;t;4300.000000;3100.000000;2031.000000;3019.000000;3859.000000;2500.000000;3200.000000;4200.000000;5300.000000;5000.000000;5000.000000;5000.000000;244.000000;5000.000000;5497.190000;8302.930000;2768.200000;3469.270000;1192.300000;4657.380000;15873.350000;2909.470000;230.100000;483.870000;20.000000
28;'104;Myanmar;236;'0141;Soya beans;5922;Export value;1000 USD;1400.000000;900.000000;398.000000;591.000000;916.000000;580.000000;1300.000000;1750.000000;2200.000000;2100.000000;2200.000000;2300.000000;2400.000000;2450.000000;2483.000000;2927.000000;1262.000000;1334.000000;665.000000;1922.000000;6974.000000;1761.000000;168.000000;68.000000;18.000000
28;'104;Myanmar;240;'23995.02;Soya paste;5610;Import quantity;t;;;;;;;;;;;;;;;0.000000;0.000000;2236.290000;10947.750000;11909.350000;379790.820000;17959.170000;16286.230000;15991.630000;14103.050000;1477.510000
28;'104;Myanmar;240;'23995.02;Soya paste;5622;Import value;1000 USD;;;;;;;;;;;;;;;114365.000000;6382.000000;5350.000000;12706.000000;15190.000000;24751.000000;25048.000000;25361.000000;20678.000000;16677.000000;2199.000000
28;'104;Myanmar;240;'23995.02;Soya paste;5910;Export quantity;t;;;;;;;;;;;;;;;0.000000;0.000000;;96.220000;717.900000;1126.880000;2229.980000;2510.190000;2209.030000;991.280000;1217.700000
28;'104;Myanmar;240;'23995.02;Soya paste;5922;Export value;1000 USD;;;;;;;;;;;;;;;37.000000;1.000000;;132.000000;903.000000;1426.000000;3315.000000;5346.000000;8175.000000;2655.000000;1355.000000
28;'104;Myanmar;239;'23995.01;Soya sauce;5610;Import quantity;t;;;;;;;;;;;;;;;68.200000;417.570000;581.190000;596.850000;785.440000;1045.620000;1645.340000;1408.690000;1046.660000;987.080000;99.610000
28;'104;Myanmar;239;'23995.01;Soya sauce;5622;Import value;1000 USD;;;;;;;;;;;;;;;177.000000;1044.000000;973.000000;1079.000000;1158.000000;1739.000000;2064.000000;2172.000000;1206.000000;1386.000000;173.000000
28;'104;Myanmar;239;'23995.01;Soya sauce;5910;Export quantity;t;;;;;;;;;;;;;;;;;;;;;;15.000000;;;
28;'104;Myanmar;239;'23995.01;Soya sauce;5922;Export value;1000 USD;;;;;;;;;;;;;;;;;;;;;;75.000000;;;
28;'104;Myanmar;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;16.500000;60.000000;500.000000;6357.000000;3326.000000;10.000000;99.400000;58.110000;133.420000;1173.750000;21231.790000;7370.370000;4731.350000;1307.150000;445.060000;562.240000;628.190000;620.830000;488.200000;3731.630000;3510.740000;2972.080000;5899.470000;4926.190000;551.350000
28;'104;Myanmar;1806;'F1806;Beef and Buffalo Meat, primary;5622;Import value;1000 USD;56.000000;45.000000;950.000000;7454.000000;4848.000000;17.000000;70.000000;94.080000;145.530000;3042.910000;73437.030000;30176.000000;14341.770000;4624.450000;2014.690000;1575.200000;1989.840000;2247.890000;1951.010000;7299.500000;5179.950000;1704.360000;2674.320000;1441.930000;155.370000
28;'104;Myanmar;1806;'F1806;Beef and Buffalo Meat, primary;5910;Export quantity;t;0.000000;5.200000;0.000000;0.000000;0.080000;10.100000;87.920000;33.200000;68.120000;4.000000;34.310000;0.090000;0.000000;0.040000;0.000000;;87.520000;2044.870000;2535.570000;281.120000;43.500000;;49.160000;629.080000;229.500000
28;'104;Myanmar;1806;'F1806;Beef and Buffalo Meat, primary;5922;Export value;1000 USD;0.000000;7.470000;0.000000;0.000000;0.020000;6.010000;89.980000;51.900000;129.040000;5.490000;63.470000;1.310000;0.000000;0.040000;57.900000;;26.930000;5997.120000;10317.270000;462.130000;165.750000;;62.830000;494.640000;161.160000
147;'516;Namibia;875;'F0875;Beef and veal preparations nes;5610;Import quantity;t;783.000000;713.000000;752.000000;391.000000;391.000000;300.000000;76.000000;225.000000;150.000000;150.000000;150.000000;35.000000;1403.000000;596.000000;849.060000;4005.910000;1433.060000;806.980000;626.590000;1085.870000;1095.390000;820.360000;1549.200000;814.400000;1242.820000
147;'516;Namibia;875;'F0875;Beef and veal preparations nes;5622;Import value;1000 USD;1206.000000;970.000000;554.000000;495.000000;495.000000;490.000000;110.000000;772.000000;184.000000;184.000000;184.000000;80.000000;2856.000000;1747.000000;2726.000000;2983.000000;3101.000000;2247.000000;1841.000000;3178.000000;2282.000000;2600.000000;4541.000000;2171.000000;4136.000000
147;'516;Namibia;875;'F0875;Beef and veal preparations nes;5910;Export quantity;t;1496.000000;1463.000000;1235.000000;1589.000000;1600.000000;1400.000000;1000.000000;1000.000000;1515.000000;1433.000000;1211.000000;1784.000000;2487.000000;3533.000000;3441.360000;4880.010000;4430.430000;3863.820000;3787.970000;3182.950000;1181.840000;3300.000000;333.890000;57.360000;11.530000
147;'516;Namibia;875;'F0875;Beef and veal preparations nes;5922;Export value;1000 USD;2457.000000;1638.000000;1372.000000;2097.000000;2100.000000;1900.000000;1400.000000;1400.000000;2294.000000;2602.000000;2620.000000;3279.000000;6957.000000;9776.000000;10050.000000;10413.000000;8477.000000;8785.000000;9115.000000;7577.000000;3861.000000;8000.000000;971.000000;327.000000;144.000000
147;'516;Namibia;257;'2165;Palm oil;5610;Import quantity;t;170.000000;72.000000;23.000000;177.000000;105.000000;128.000000;543.000000;532.000000;901.000000;1536.000000;636.000000;1299.000000;169.000000;130.000000;224.450000;281.360000;391.080000;248.620000;464.130000;537.260000;1044.340000;826.790000;951.780000;1430.720000;1249.000000
147;'516;Namibia;257;'2165;Palm oil;5622;Import value;1000 USD;93.000000;40.000000;22.000000;143.000000;83.000000;92.000000;570.000000;476.000000;1051.000000;1390.000000;701.000000;1732.000000;454.000000;341.000000;404.000000;317.000000;519.000000;451.000000;763.000000;765.000000;940.000000;1395.000000;1790.000000;1622.000000;1927.000000
147;'516;Namibia;257;'2165;Palm oil;5910;Export quantity;t;204.000000;3.000000;0.000000;30.000000;49.000000;111.000000;114.000000;481.000000;359.000000;359.000000;359.000000;359.000000;353.000000;166.000000;152.720000;38.390000;2.460000;0.610000;1.550000;;112.600000;45.270000;7.250000;1.250000;
147;'516;Namibia;257;'2165;Palm oil;5922;Export value;1000 USD;42.000000;3.000000;0.000000;13.000000;80.000000;64.000000;132.000000;410.000000;434.000000;434.000000;434.000000;434.000000;438.000000;215.000000;166.000000;48.000000;6.000000;4.000000;8.000000;;128.000000;45.000000;4.000000;1.000000;
147;'516;Namibia;237;'2161;Soya bean oil;5610;Import quantity;t;199.000000;464.000000;420.000000;467.000000;296.000000;296.000000;129.000000;187.000000;40.000000;66.000000;214.000000;163.000000;139.000000;144.000000;293.290000;499.530000;1328.110000;1163.610000;716.000000;443.660000;744.740000;463.050000;342.500000;671.470000;444.280000
147;'516;Namibia;237;'2161;Soya bean oil;5622;Import value;1000 USD;140.000000;255.000000;238.000000;387.000000;267.000000;270.000000;112.000000;207.000000;69.000000;85.000000;288.000000;304.000000;172.000000;148.000000;411.000000;498.000000;1047.000000;1035.000000;603.000000;340.000000;695.000000;732.000000;707.000000;981.000000;584.000000
147;'516;Namibia;237;'2161;Soya bean oil;5910;Export quantity;t;486.000000;1.000000;160.000000;292.000000;0.000000;108.000000;374.000000;135.000000;250.000000;0.000000;0.000000;0.000000;13.000000;43.000000;8.930000;12.060000;4.250000;0.000000;;;;;34.040000;0.050000;
147;'516;Namibia;237;'2161;Soya bean oil;5922;Export value;1000 USD;135.000000;1.000000;203.000000;198.000000;0.000000;67.000000;223.000000;107.000000;253.000000;0.000000;0.000000;0.000000;13.000000;38.000000;76.000000;9.000000;3.000000;0.000000;;;;;20.000000;1.000000;
147;'516;Namibia;236;'0141;Soya beans;5610;Import quantity;t;314.000000;65.000000;151.000000;2.000000;30.000000;34.000000;34.000000;34.000000;34.000000;107.000000;1.000000;9.000000;184.000000;141.000000;4.210000;12.120000;14.610000;5.520000;13.330000;29.290000;25.290000;45.460000;89.700000;2.100000;76.210000
147;'516;Namibia;236;'0141;Soya beans;5622;Import value;1000 USD;142.000000;30.000000;78.000000;3.000000;16.000000;18.000000;18.000000;18.000000;18.000000;54.000000;0.000000;14.000000;169.000000;96.000000;7.000000;9.000000;7.000000;12.000000;29.000000;59.000000;8.000000;34.000000;73.000000;2.000000;44.000000
147;'516;Namibia;236;'0141;Soya beans;5910;Export quantity;t;0.000000;8.000000;65.000000;40.000000;55.000000;0.000000;22.000000;23.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.930000;0.790000;;0.030000;11.290000;;45.000000;0.050000;0.000000;;
147;'516;Namibia;236;'0141;Soya beans;5922;Export value;1000 USD;0.000000;6.000000;60.000000;76.000000;18.000000;0.000000;14.000000;14.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;;0.000000;11.000000;;29.000000;2.000000;0.000000;;
147;'516;Namibia;239;'23995.01;Soya sauce;5610;Import quantity;t;97.000000;19.000000;49.000000;88.000000;5.000000;4.000000;7.000000;7.000000;5.000000;2.000000;0.000000;0.000000;55.000000;44.000000;54.120000;104.500000;163.940000;112.100000;157.250000;63.350000;97.610000;107.920000;69.660000;331.660000;262.160000
147;'516;Namibia;239;'23995.01;Soya sauce;5622;Import value;1000 USD;102.000000;33.000000;58.000000;152.000000;17.000000;7.000000;25.000000;17.000000;9.000000;3.000000;0.000000;0.000000;76.000000;66.000000;89.000000;143.000000;228.000000;269.000000;379.000000;149.000000;206.000000;231.000000;180.000000;618.000000;608.000000
147;'516;Namibia;239;'23995.01;Soya sauce;5910;Export quantity;t;13.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.410000;0.000000;;0.050000;;0.000000;0.590000;0.060000;0.150000;0.010000;0.060000
147;'516;Namibia;239;'23995.01;Soya sauce;5922;Export value;1000 USD;7.000000;1.000000;0.000000;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;4.000000;0.000000;;0.000000;;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000
147;'516;Namibia;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;1826.500000;1715.900000;1541.100000;2425.200000;2605.800000;2370.500000;3059.900000;3087.600000;3277.700000;2769.800000;3041.800000;3592.400000;300.600000;381.400000;2158.710000;2552.250000;1800.010000;1205.860000;1506.260000;390.080000;324.810000;333.150000;202.670000;198.130000;89.550000
147;'516;Namibia;1806;'F1806;Beef and Buffalo Meat, primary;5622;Import value;1000 USD;1816.000000;873.000000;1483.000000;2640.000000;2662.000000;2317.000000;2997.000000;3615.000000;5314.000000;3832.000000;4500.000000;6092.000000;1252.000000;1072.000000;5613.210000;6197.550000;4454.540000;3665.220000;4744.450000;1187.470000;780.780000;647.330000;381.820000;934.630000;222.880000
147;'516;Namibia;1806;'F1806;Beef and Buffalo Meat, primary;5910;Export quantity;t;28311.700000;24021.600000;21691.900000;26620.400000;23455.300000;18916.300000;17586.300000;16403.300000;12696.400000;13740.500000;15405.600000;14009.900000;23612.800000;22278.800000;23360.660000;25177.500000;21364.420000;15935.580000;13167.770000;20087.580000;7616.470000;9116.960000;12709.950000;21280.870000;25453.410000
147;'516;Namibia;1806;'F1806;Beef and Buffalo Meat, primary;5922;Export value;1000 USD;31543.000000;26650.000000;17242.000000;23468.000000;20040.000000;19178.000000;14233.000000;16881.000000;50067.000000;51162.000000;65758.000000;77218.000000;111485.000000;81683.000000;73517.590000;59926.900000;47254.060000;46266.090000;39291.110000;56963.900000;17686.200000;27536.890000;40181.640000;54293.210000;85153.680000
148;'520;Nauru;875;'F0875;Beef and veal preparations nes;5610;Import quantity;t;70.000000;80.000000;102.000000;70.000000;57.000000;40.000000;39.000000;16.000000;18.000000;21.000000;24.000000;22.000000;27.000000;62.000000;70.680000;74.940000;107.240000;75.030000;66.090000;103.330000;109.030000;136.170000;77.640000;66.720000;101.030000
148;'520;Nauru;875;'F0875;Beef and veal preparations nes;5622;Import value;1000 USD;210.000000;260.000000;305.000000;298.000000;251.000000;237.000000;195.000000;96.000000;110.000000;102.000000;162.000000;157.000000;189.000000;480.000000;382.000000;406.000000;554.000000;476.000000;442.000000;699.000000;787.000000;994.000000;668.000000;619.000000;1003.000000
148;'520;Nauru;875;'F0875;Beef and veal preparations nes;5910;Export quantity;t;;;;;;;;;;;;;;;;;1.930000;;;;;;;;
148;'520;Nauru;875;'F0875;Beef and veal preparations nes;5922;Export value;1000 USD;;;;;;;;;;;;;;;;;4.000000;;;;;;;;
148;'520;Nauru;257;'2165;Palm oil;5610;Import quantity;t;;;;;;;;;;;;;;;114.930000;41.420000;23.610000;58.700000;;25.580000;18.420000;;19.690000;36.960000;45.460000
148;'520;Nauru;257;'2165;Palm oil;5622;Import value;1000 USD;;;;;;;;;;;;;;;132.000000;41.000000;24.000000;57.000000;;15.000000;18.000000;;27.000000;48.000000;61.000000
148;'520;Nauru;237;'2161;Soya bean oil;5610;Import quantity;t;;;;;;;;;;;;;;;3.880000;0.570000;1.720000;9.020000;14.510000;4.880000;20.700000;16.420000;16.200000;1.550000;5.230000
148;'520;Nauru;237;'2161;Soya bean oil;5622;Import value;1000 USD;;;;;;;;;;;;;;;12.000000;1.000000;3.000000;17.000000;26.000000;8.000000;41.000000;32.000000;41.000000;4.000000;10.000000
148;'520;Nauru;237;'2161;Soya bean oil;5910;Export quantity;t;;;;;;;;;;;;;;;;41.960000;;;;;;;;;
148;'520;Nauru;237;'2161;Soya bean oil;5922;Export value;1000 USD;;;;;;;;;;;;;;;;62.000000;;;;;;;;;
148;'520;Nauru;236;'0141;Soya beans;5610;Import quantity;t;;;;;;;;;;;;;;;;;0.200000;;;;;;;;
148;'520;Nauru;236;'0141;Soya beans;5622;Import value;1000 USD;;;;;;;;;;;;;;;;;0.000000;;;;;;;;
148;'520;Nauru;239;'23995.01;Soya sauce;5610;Import quantity;t;;;;;;;;;;;;;;;53.360000;19.860000;20.370000;17.520000;26.280000;33.500000;28.190000;31.370000;20.580000;28.150000;42.280000
148;'520;Nauru;239;'23995.01;Soya sauce;5622;Import value;1000 USD;;;;;;;;;;;;;;;84.000000;26.000000;27.000000;42.000000;46.000000;52.000000;58.000000;32.000000;28.000000;21.000000;37.000000
148;'520;Nauru;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;293.140000;215.780000;173.550000;122.450000;56.540000;37.370000;58.190000;60.750000;77.900000;93.430000;102.680000;85.250000;74.310000;297.030000;309.220000;162.610000;333.130000;221.990000;176.870000;189.990000;118.970000;131.840000;118.160000;62.300000;146.100000
148;'520;Nauru;1806;'F1806;Beef and Buffalo Meat, primary;5622;Import value;1000 USD;633.570000;550.670000;427.010000;342.270000;183.970000;126.720000;194.850000;186.620000;236.140000;275.620000;355.250000;290.030000;232.190000;1849.060000;1029.160000;1009.850000;1464.120000;1177.840000;961.660000;1120.380000;644.890000;905.400000;940.570000;389.870000;858.690000
148;'520;Nauru;1806;'F1806;Beef and Buffalo Meat, primary;5910;Export quantity;t;;;;;;;;;;;8.060000;;;;;;;;;;;;;;
148;'520;Nauru;1806;'F1806;Beef and Buffalo Meat, primary;5922;Export value;1000 USD;;;;;;;;;;;60.140000;;;;;;;;;;;;;;
149;'524;Nepal;875;'F0875;Beef and veal preparations nes;5610;Import quantity;t;;;;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.960000;;0.630000;;;;0.800000;;;;
149;'524;Nepal;875;'F0875;Beef and veal preparations nes;5622;Import value;1000 USD;;;;1.000000;9.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2.000000;;1.000000;;;;5.000000;;;;
149;'524;Nepal;875;'F0875;Beef and veal preparations nes;5910;Export quantity;t;;;;;;;;;;;58.000000;0.000000;0.000000;0.000000;;;;;;;;;;;0.060000
149;'524;Nepal;875;'F0875;Beef and veal preparations nes;5922;Export value;1000 USD;;;;;;;;;;;140.000000;0.000000;0.000000;0.000000;;;;;;;;;;;0.000000
149;'524;Nepal;257;'2165;Palm oil;5610;Import quantity;t;44000.000000;110000.000000;140000.000000;188356.000000;120000.000000;157300.000000;144400.000000;125000.000000;49000.000000;49124.000000;75482.000000;49251.000000;47547.000000;51077.000000;76728.660000;43671.980000;58686.390000;75688.920000;92053.930000;291433.080000;117882.100000;265009.280000;184922.080000;122400.000000;82500.000000
149;'524;Nepal;257;'2165;Palm oil;5622;Import value;1000 USD;22792.000000;48054.000000;74522.000000;87123.000000;76214.000000;87095.000000;55600.000000;107440.000000;39249.000000;37356.000000;54197.000000;58031.000000;44031.000000;44609.000000;68305.000000;31856.000000;43568.000000;62581.000000;65625.000000;179494.000000;86786.000000;286720.000000;245716.000000;90000.000000;85000.000000
149;'524;Nepal;257;'2165;Palm oil;5910;Export quantity;t;;;;134.000000;0.000000;0.000000;375.000000;1753.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;;;;;15468.800000;205211.630000;45234.400000;144973.600000;113343.070000;54056.540000;28394.200000
